datetime,student,room,activity
2024-03-21 14:21:43,xlnenick,Q44,řádné přihlášení
2024-03-21 16:17:42,xlnenick,Q44,odhlášení
2024-03-05 10:40:43,xkoudelk,Q45,řádné přihlášení
2024-03-05 12:39:41,xkoudelk,Q45,odhlášení
2024-03-06 08:46:30,xinsanic,Q43,zadáno špatné heslo
2024-03-06 08:46:30,xinsanic,Q43,řádné přihlášení
2024-03-06 10:53:48,xinsanic,Q43,odhlášení
2024-03-08 17:25:02,xsvobo12,Q03,řádné přihlášení
2024-03-08 18:54:19,xsvobo12,Q03,odhlášení
2024-03-22 09:48:47,xskacel,Q24,řádné přihlášení
2024-03-22 09:54:26,xskacel,Q24,odhlášení
2024-02-28 14:02:51,xmrakav1,Q18,řádné přihlášení
2024-02-28 15:29:58,xmrakav1,Q18,odhlášení
2024-03-19 11:55:48,xinsanic,Q41,terminál
2024-03-19 11:55:48,xinsanic,Q41,řádné přihlášení
2024-03-19 12:58:58,xinsanic,Q41,odhlášení
2024-03-12 14:52:59,xinsanic,Q16,terminál
2024-03-12 14:52:59,xinsanic,Q16,řádné přihlášení
2024-03-12 15:46:36,xinsanic,Q16,odhlášení
2024-03-11 16:45:57,xgrim,Q42,řádné přihlášení
2024-03-11 19:41:30,xgrim,Q42,odhlášení
2024-03-23 09:57:55,xulc,Q38,řádné přihlášení
2024-03-23 12:19:16,xulc,Q38,odhlášení
2024-03-10 09:10:37,xmarek7,Q06,zadáno špatné heslo
2024-03-10 09:10:37,xmarek7,Q06,řádné přihlášení
2024-03-10 11:12:46,xmarek7,Q06,odhlášení
2024-03-02 15:31:16,xvokoun,Q07,terminál
2024-03-02 15:31:16,xvokoun,Q07,řádné přihlášení
2024-03-02 17:50:41,xvokoun,Q07,odhlášení
2024-02-26 07:12:25,xmasova1,Q02,řádné přihlášení
2024-02-26 09:26:28,xmasova1,Q02,odhlášení
2024-03-20 16:49:13,xvokoun,Q23,řádné přihlášení
2024-03-20 18:35:00,xvokoun,Q23,odhlášení
2024-03-06 14:16:20,xriedl,Q31,řádné přihlášení
2024-03-06 14:58:20,xriedl,Q31,odhlášení
2024-03-22 15:00:10,xmarek7,Q45,řádné přihlášení
2024-03-22 16:49:56,xmarek7,Q45,odhlášení
2024-02-29 13:45:20,xhoracek,Q34,řádné přihlášení
2024-02-29 14:11:18,xhoracek,Q34,odhlášení
2024-03-19 07:53:56,xhoracek,Q36,zadáno špatné heslo
2024-03-19 07:53:56,xhoracek,Q36,řádné přihlášení
2024-03-19 08:36:29,xhoracek,Q36,odhlášení
2024-03-07 17:07:51,xmarek7,Q33,řádné přihlášení
2024-03-07 18:30:00,xmarek7,Q33,odhlášení
2024-03-22 18:31:35,xriedl,Q35,řádné přihlášení
2024-03-22 19:13:57,xriedl,Q35,odhlášení
2024-03-24 11:50:13,xkubin,Q23,terminál
2024-03-24 11:50:13,xkubin,Q23,řádné přihlášení
2024-03-24 13:05:59,xkubin,Q23,odhlášení
2024-02-27 09:38:28,xkoudelk,Q35,řádné přihlášení
2024-02-27 10:22:25,xkoudelk,Q35,odhlášení
2024-02-22 12:57:38,xissakh,Q01,terminál
2024-02-22 12:57:38,xissakh,Q01,řádné přihlášení
2024-02-22 15:54:01,xissakh,Q01,odhlášení
2024-03-12 10:24:41,xalac,Q37,zadáno špatné heslo
2024-03-12 10:24:41,xalac,Q37,řádné přihlášení
2024-03-12 11:00:40,xalac,Q37,odhlášení
2024-03-04 13:02:10,xmasova1,Q28,terminál
2024-03-04 13:02:10,xmasova1,Q28,řádné přihlášení
2024-03-04 15:24:22,xmasova1,Q28,odhlášení
2024-02-27 18:06:06,xkaderk2,Q13,řádné přihlášení
2024-02-27 20:53:35,xkaderk2,Q13,odhlášení
2024-03-15 12:31:46,xvavrine,Q41,řádné přihlášení
2024-03-15 13:15:52,xvavrine,Q41,odhlášení
2024-03-18 17:33:20,xkraus1,Q01,řádné přihlášení
2024-03-18 19:47:55,xkraus1,Q01,odhlášení
2024-03-12 16:07:42,xzdansk1,Q43,řádné přihlášení
2024-03-12 19:03:03,xzdansk1,Q43,odhlášení
2024-03-13 13:01:45,xsultan1,Q28,řádné přihlášení
2024-03-13 14:27:31,xsultan1,Q28,odhlášení
2024-03-15 11:45:16,xkubin,Q21,řádné přihlášení
2024-03-15 12:08:13,xkubin,Q21,odhlášení
2024-02-23 18:50:48,xulc,Q32,řádné přihlášení
2024-02-23 20:40:08,xulc,Q32,odhlášení
2024-02-24 09:13:20,xgrim,Q44,řádné přihlášení
2024-02-24 10:56:08,xgrim,Q44,odhlášení
2024-02-29 14:22:38,xnesrsta,Q42,terminál
2024-02-29 14:22:38,xnesrsta,Q42,řádné přihlášení
2024-02-29 15:09:10,xnesrsta,Q42,odhlášení
2024-03-18 13:15:08,xriedl,Q01,terminál
2024-03-18 13:15:08,xriedl,Q01,řádné přihlášení
2024-03-18 13:53:33,xriedl,Q01,odhlášení
2024-03-15 09:23:00,xzdansk1,Q48,řádné přihlášení
2024-03-15 10:41:28,xzdansk1,Q48,odhlášení
2024-02-28 09:41:17,xmarek7,Q37,řádné přihlášení
2024-02-28 11:50:15,xmarek7,Q37,odhlášení
2024-03-15 09:49:29,xinsanic,Q17,řádné přihlášení
2024-03-15 12:30:49,xinsanic,Q17,odhlášení
2024-03-21 15:19:33,xmrakav1,Q37,řádné přihlášení
2024-03-21 17:51:39,xmrakav1,Q37,odhlášení
2024-03-08 09:44:26,xsvobo12,Q34,řádné přihlášení
2024-03-08 12:21:21,xsvobo12,Q34,odhlášení
2024-03-24 15:06:21,xstrilka,Q03,řádné přihlášení
2024-03-24 15:52:40,xstrilka,Q03,odhlášení
2024-02-25 17:01:56,xnesrsta,Q12,řádné přihlášení
2024-02-25 18:31:19,xnesrsta,Q12,odhlášení
2024-03-19 10:15:57,xhoracek,Q36,zadáno špatné heslo
2024-03-19 10:15:57,xhoracek,Q36,řádné přihlášení
2024-03-19 13:01:53,xhoracek,Q36,odhlášení
2024-03-18 15:53:35,xkubin,Q24,řádné přihlášení
2024-03-18 17:59:20,xkubin,Q24,odhlášení
2024-03-02 09:31:57,xvokoun,Q04,řádné přihlášení
2024-03-02 10:44:28,xvokoun,Q04,odhlášení
2024-03-25 14:38:36,xkuzel,Q41,terminál
2024-03-25 14:38:36,xkuzel,Q41,řádné přihlášení
2024-03-25 16:01:02,xkuzel,Q41,odhlášení
2024-03-21 08:22:01,xlezna,Q34,zadáno špatné heslo
2024-03-21 08:22:01,xlezna,Q34,řádné přihlášení
2024-03-21 08:58:17,xlezna,Q34,odhlášení
2024-02-27 08:11:57,xalac,Q33,řádné přihlášení
2024-02-27 10:41:53,xalac,Q33,odhlášení
2024-03-06 10:18:18,xprokop1,Q11,terminál
2024-03-06 10:18:18,xprokop1,Q11,řádné přihlášení
2024-03-06 11:45:15,xprokop1,Q11,odhlášení
2024-03-12 09:35:42,xlezna,Q35,řádné přihlášení
2024-03-12 11:19:32,xlezna,Q35,odhlášení
2024-02-24 07:04:33,xsultan1,Q21,řádné přihlášení
2024-02-24 08:01:57,xsultan1,Q21,odhlášení
2024-03-16 12:10:33,xsvobo12,Q15,řádné přihlášení
2024-03-16 14:47:18,xsvobo12,Q15,odhlášení
2024-02-23 17:02:11,xzdansk1,Q43,řádné přihlášení
2024-02-23 17:53:11,xzdansk1,Q43,odhlášení
2024-03-23 16:47:12,xskacel,Q01,řádné přihlášení
2024-03-23 16:50:54,xskacel,Q01,odhlášení
2024-03-18 11:41:21,xhoracek,Q05,řádné přihlášení
2024-03-18 13:13:08,xhoracek,Q05,odhlášení
2024-03-04 10:32:41,xtravni7,Q31,řádné přihlášení
2024-03-04 13:14:58,xtravni7,Q31,odhlášení
2024-03-16 13:49:26,xvokoun,Q12,řádné přihlášení
2024-03-16 16:06:05,xvokoun,Q12,odhlášení
2024-03-10 14:31:24,xzdansk1,Q02,zadáno špatné heslo
2024-03-10 14:31:24,xzdansk1,Q02,řádné přihlášení
2024-03-10 14:51:26,xzdansk1,Q02,odhlášení
2024-03-08 15:53:31,xnesrsta,Q41,řádné přihlášení
2024-03-08 18:13:33,xnesrsta,Q41,odhlášení
2024-02-23 11:31:35,xzdansk1,Q31,řádné přihlášení
2024-02-23 14:02:34,xzdansk1,Q31,odhlášení
2024-03-05 15:11:38,xmarek7,Q15,řádné přihlášení
2024-03-05 18:03:42,xmarek7,Q15,odhlášení
2024-03-21 09:33:59,xskacel,Q15,řádné přihlášení
2024-03-21 12:02:24,xskacel,Q15,odhlášení
2024-03-18 09:58:56,xsvobo12,Q43,terminál
2024-03-18 09:58:56,xsvobo12,Q43,řádné přihlášení
2024-03-18 12:39:41,xsvobo12,Q43,odhlášení
2024-03-25 13:07:34,xvokoun,Q01,řádné přihlášení
2024-03-25 16:04:48,xvokoun,Q01,odhlášení
2024-03-19 13:49:08,xmarek5,Q46,terminál
2024-03-19 13:49:08,xmarek5,Q46,řádné přihlášení
2024-03-19 15:57:12,xmarek5,Q46,odhlášení
2024-03-16 18:39:12,xgurina,Q34,řádné přihlášení
2024-03-16 20:34:15,xgurina,Q34,odhlášení
2024-03-17 18:04:00,xklima6,Q02,řádné přihlášení
2024-03-17 20:41:04,xklima6,Q02,odhlášení
2024-03-12 10:27:36,xklima6,Q28,řádné přihlášení
2024-03-12 12:13:43,xklima6,Q28,odhlášení
2024-02-24 09:18:24,xinsanic,Q13,řádné přihlášení
2024-02-24 11:50:35,xinsanic,Q13,odhlášení
2024-03-04 10:48:31,xkoudelk,Q35,řádné přihlášení
2024-03-04 11:47:19,xkoudelk,Q35,odhlášení
2024-03-09 17:36:18,xhoracek,Q34,terminál
2024-03-09 17:36:18,xhoracek,Q34,řádné přihlášení
2024-03-09 18:26:24,xhoracek,Q34,odhlášení
2024-03-18 08:49:49,xmasova1,Q38,řádné přihlášení
2024-03-18 10:24:16,xmasova1,Q38,odhlášení
2024-02-25 16:36:44,xmrakav1,Q23,řádné přihlášení
2024-02-25 17:04:10,xmrakav1,Q23,odhlášení
2024-03-26 14:10:21,xsultan1,Q25,řádné přihlášení
2024-03-26 17:06:57,xsultan1,Q25,odhlášení
2024-03-19 08:07:19,xsvobo12,Q03,řádné přihlášení
2024-03-19 09:13:46,xsvobo12,Q03,odhlášení
2024-02-24 08:35:34,xalac,Q35,zadáno špatné heslo
2024-02-24 08:35:34,xalac,Q35,řádné přihlášení
2024-02-24 10:35:23,xalac,Q35,odhlášení
2024-03-22 18:03:05,xharuda,Q48,zadáno špatné heslo
2024-03-22 18:03:05,xharuda,Q48,řádné přihlášení
2024-03-22 20:47:50,xharuda,Q48,odhlášení
2024-02-24 17:30:39,xkuzel,Q24,řádné přihlášení
2024-02-24 20:28:58,xkuzel,Q24,odhlášení
2024-03-13 08:48:51,xlezna,Q01,řádné přihlášení
2024-03-13 09:28:21,xlezna,Q01,odhlášení
2024-03-17 13:34:17,xvokoun,Q06,řádné přihlášení
2024-03-17 15:36:16,xvokoun,Q06,odhlášení
2024-03-08 13:13:12,xinsanic,Q02,řádné přihlášení
2024-03-08 15:42:40,xinsanic,Q02,odhlášení
2024-03-10 07:17:37,xfarlik,Q03,řádné přihlášení
2024-03-10 09:31:17,xfarlik,Q03,odhlášení
2024-03-10 18:59:21,xkaderk2,Q47,terminál
2024-03-10 18:59:21,xkaderk2,Q47,řádné přihlášení
2024-03-10 21:12:29,xkaderk2,Q47,odhlášení
2024-03-01 14:50:49,xzdansk1,Q46,řádné přihlášení
2024-03-01 16:49:46,xzdansk1,Q46,odhlášení
2024-03-03 12:38:34,xlezna,Q13,terminál
2024-03-03 12:38:34,xlezna,Q13,řádné přihlášení
2024-03-03 13:58:15,xlezna,Q13,odhlášení
2024-03-04 13:35:40,xprokop1,Q34,řádné přihlášení
2024-03-04 15:30:51,xprokop1,Q34,odhlášení
2024-02-28 16:48:23,xsvobo12,Q11,řádné přihlášení
2024-02-28 16:52:32,xsvobo12,Q11,odhlášení
2024-02-25 15:54:20,xvavrine,Q16,řádné přihlášení
2024-02-25 16:21:03,xvavrine,Q16,odhlášení
2024-02-27 16:00:46,xvokoun,Q33,řádné přihlášení
2024-02-27 16:59:49,xvokoun,Q33,odhlášení
2024-03-26 12:59:57,xklekner,Q23,řádné přihlášení
2024-03-26 15:10:30,xklekner,Q23,odhlášení
2024-03-01 07:32:41,xjakubec,Q28,řádné přihlášení
2024-03-01 08:51:15,xjakubec,Q28,odhlášení
2024-03-09 15:10:36,xtravni7,Q18,zadáno špatné heslo
2024-03-09 15:10:36,xtravni7,Q18,řádné přihlášení
2024-03-09 16:31:08,xtravni7,Q18,odhlášení
2024-03-12 12:49:36,xmarek7,Q38,řádné přihlášení
2024-03-12 14:13:56,xmarek7,Q38,odhlášení
2024-03-23 16:58:37,xalac,Q35,řádné přihlášení
2024-03-23 18:09:38,xalac,Q35,odhlášení
2024-03-19 07:57:42,xkubin,Q25,terminál
2024-03-19 07:57:42,xkubin,Q25,řádné přihlášení
2024-03-19 08:45:52,xkubin,Q25,odhlášení
2024-03-07 16:06:48,xzdansk1,Q43,řádné přihlášení
2024-03-07 16:33:55,xzdansk1,Q43,odhlášení
2024-02-29 12:53:56,xprokop1,Q06,řádné přihlášení
2024-02-29 13:14:52,xprokop1,Q06,odhlášení
2024-03-21 18:39:10,xklima6,Q15,zadáno špatné heslo
2024-03-21 18:39:10,xklima6,Q15,řádné přihlášení
2024-03-21 20:39:17,xklima6,Q15,odhlášení
2024-02-22 11:28:51,xkoudelk,Q34,řádné přihlášení
2024-02-22 11:42:15,xkoudelk,Q34,odhlášení
2024-02-20 13:38:37,xkoudelk,Q04,terminál
2024-02-20 13:38:37,xkoudelk,Q04,řádné přihlášení
2024-02-20 16:27:42,xkoudelk,Q04,odhlášení
2024-03-17 12:35:17,xlnenick,Q38,terminál
2024-03-17 12:35:17,xlnenick,Q38,řádné přihlášení
2024-03-17 14:59:43,xlnenick,Q38,odhlášení
2024-03-05 07:01:43,xulc,Q16,řádné přihlášení
2024-03-05 07:47:27,xulc,Q16,odhlášení
2024-03-11 17:29:21,xlnenick,Q42,řádné přihlášení
2024-03-11 18:26:04,xlnenick,Q42,odhlášení
2024-03-14 07:10:21,xprokop1,Q32,řádné přihlášení
2024-03-14 09:48:31,xprokop1,Q32,odhlášení
2024-03-10 13:58:35,xkoudelk,Q02,řádné přihlášení
2024-03-10 15:09:49,xkoudelk,Q02,odhlášení
2024-03-12 17:52:35,xlezna,Q34,terminál
2024-03-12 17:52:35,xlezna,Q34,řádné přihlášení
2024-03-12 18:09:06,xlezna,Q34,odhlášení
2024-02-29 18:17:23,xzdansk1,Q44,zadáno špatné heslo
2024-02-29 18:17:23,xzdansk1,Q44,řádné přihlášení
2024-02-29 19:29:21,xzdansk1,Q44,odhlášení
2024-03-11 16:23:01,xklima6,Q13,řádné přihlášení
2024-03-11 17:39:51,xklima6,Q13,odhlášení
2024-02-20 08:37:08,xvokoun,Q24,řádné přihlášení
2024-02-20 10:37:34,xvokoun,Q24,odhlášení
2024-02-26 17:55:54,xgurina,Q34,řádné přihlášení
2024-02-26 20:14:55,xgurina,Q34,odhlášení
2024-02-23 08:15:29,xkaderk2,Q17,zadáno špatné heslo
2024-02-23 08:15:29,xkaderk2,Q17,řádné přihlášení
2024-02-23 09:37:21,xkaderk2,Q17,odhlášení
2024-03-05 07:01:40,xjakubec,Q22,řádné přihlášení
2024-03-05 08:47:20,xjakubec,Q22,odhlášení
2024-03-16 14:15:23,xbudiko2,Q01,zadáno špatné heslo
2024-03-16 14:15:23,xbudiko2,Q01,řádné přihlášení
2024-03-16 16:55:52,xbudiko2,Q01,odhlášení
2024-03-24 18:01:19,xtravni7,Q37,řádné přihlášení
2024-03-24 19:42:20,xtravni7,Q37,odhlášení
2024-03-15 07:45:32,xissakh,Q18,řádné přihlášení
2024-03-15 09:56:45,xissakh,Q18,odhlášení
2024-03-23 14:32:15,xsultan1,Q44,řádné přihlášení
2024-03-23 15:51:47,xsultan1,Q44,odhlášení
2024-02-24 13:45:38,xvokoun,Q05,terminál
2024-02-24 13:45:38,xvokoun,Q05,řádné přihlášení
2024-02-24 15:47:36,xvokoun,Q05,odhlášení
2024-02-23 13:52:05,xbudiko2,Q32,řádné přihlášení
2024-02-23 14:46:00,xbudiko2,Q32,odhlášení
2024-03-20 16:52:47,xgurina,Q34,řádné přihlášení
2024-03-20 17:24:46,xgurina,Q34,odhlášení
2024-03-13 14:38:43,xkuzel,Q18,řádné přihlášení
2024-03-13 17:28:50,xkuzel,Q18,odhlášení
2024-03-06 09:40:20,xalac,Q32,řádné přihlášení
2024-03-06 12:09:55,xalac,Q32,odhlášení
2024-03-21 08:31:19,xprokop1,Q34,zadáno špatné heslo
2024-03-21 08:31:19,xprokop1,Q34,řádné přihlášení
2024-03-21 09:29:54,xprokop1,Q34,odhlášení
2024-03-07 16:10:06,xmarek5,Q06,řádné přihlášení
2024-03-07 18:23:33,xmarek5,Q06,odhlášení
2024-02-22 07:21:22,xkraus1,Q03,řádné přihlášení
2024-02-22 07:43:17,xkraus1,Q03,odhlášení
2024-03-15 13:57:04,xgrim,Q15,řádné přihlášení
2024-03-15 14:31:37,xgrim,Q15,odhlášení
2024-03-06 09:24:36,xgurina,Q38,řádné přihlášení
2024-03-06 10:14:48,xgurina,Q38,odhlášení
2024-03-03 09:09:13,xprokop1,Q36,terminál
2024-03-03 09:09:13,xprokop1,Q36,řádné přihlášení
2024-03-03 11:28:56,xprokop1,Q36,odhlášení
2024-03-19 08:14:52,xkaderk2,Q14,řádné přihlášení
2024-03-19 08:52:58,xkaderk2,Q14,odhlášení
2024-02-29 10:16:27,xvokoun,Q03,řádné přihlášení
2024-02-29 10:26:53,xvokoun,Q03,odhlášení
2024-03-10 09:50:28,xvokoun,Q04,řádné přihlášení
2024-03-10 11:47:32,xvokoun,Q04,odhlášení
2024-03-16 12:42:26,xsultan1,Q22,řádné přihlášení
2024-03-16 12:49:35,xsultan1,Q22,odhlášení
2024-03-25 07:47:40,xtravni7,Q22,terminál
2024-03-25 07:47:40,xtravni7,Q22,řádné přihlášení
2024-03-25 07:53:47,xtravni7,Q22,odhlášení
2024-03-09 17:11:17,xvavrine,Q13,řádné přihlášení
2024-03-09 18:29:34,xvavrine,Q13,odhlášení
2024-03-11 09:33:32,xalac,Q31,řádné přihlášení
2024-03-11 12:07:31,xalac,Q31,odhlášení
2024-03-03 11:21:38,xmarek5,Q21,zadáno špatné heslo
2024-03-03 11:21:38,xmarek5,Q21,řádné přihlášení
2024-03-03 11:34:50,xmarek5,Q21,odhlášení
2024-03-20 13:47:13,xtravni7,Q08,řádné přihlášení
2024-03-20 14:36:26,xtravni7,Q08,odhlášení
2024-02-29 11:39:55,xlnenick,Q21,řádné přihlášení
2024-02-29 12:58:25,xlnenick,Q21,odhlášení
2024-03-26 17:15:05,xtravni7,Q15,řádné přihlášení
2024-03-26 18:44:15,xtravni7,Q15,odhlášení
2024-03-19 10:21:39,xulc,Q22,zadáno špatné heslo
2024-03-19 10:21:39,xulc,Q22,řádné přihlášení
2024-03-19 10:27:33,xulc,Q22,odhlášení
2024-02-29 07:57:42,xhoracek,Q41,řádné přihlášení
2024-02-29 10:34:38,xhoracek,Q41,odhlášení
2024-03-02 15:47:13,xgurina,Q31,řádné přihlášení
2024-03-02 18:38:34,xgurina,Q31,odhlášení
2024-03-18 12:32:24,xbudiko2,Q22,řádné přihlášení
2024-03-18 13:36:44,xbudiko2,Q22,odhlášení
2024-03-14 07:33:53,xnesrsta,Q46,řádné přihlášení
2024-03-14 10:19:25,xnesrsta,Q46,odhlášení
2024-03-03 13:03:14,xgrim,Q35,terminál
2024-03-03 13:03:14,xgrim,Q35,řádné přihlášení
2024-03-03 13:39:51,xgrim,Q35,odhlášení
2024-02-23 18:26:32,xnesrsta,Q02,řádné přihlášení
2024-02-23 18:43:40,xnesrsta,Q02,odhlášení
2024-03-12 14:37:38,xmarek7,Q47,řádné přihlášení
2024-03-12 15:24:52,xmarek7,Q47,odhlášení
2024-03-21 16:26:55,xhoracek,Q27,řádné přihlášení
2024-03-21 18:37:55,xhoracek,Q27,odhlášení
2024-03-17 12:04:31,xbudiko2,Q31,zadáno špatné heslo
2024-03-17 12:04:31,xbudiko2,Q31,řádné přihlášení
2024-03-17 14:45:56,xbudiko2,Q31,odhlášení
2024-03-07 09:15:04,xgurina,Q43,řádné přihlášení
2024-03-07 10:42:33,xgurina,Q43,odhlášení
2024-03-15 16:00:01,xmarek7,Q35,řádné přihlášení
2024-03-15 18:14:51,xmarek7,Q35,odhlášení
2024-03-01 07:31:38,xsvobo12,Q14,řádné přihlášení
2024-03-01 09:57:58,xsvobo12,Q14,odhlášení
2024-03-21 14:40:09,xharuda,Q41,řádné přihlášení
2024-03-21 17:33:51,xharuda,Q41,odhlášení
2024-02-27 16:07:33,xmasova1,Q38,řádné přihlášení
2024-02-27 18:27:24,xmasova1,Q38,odhlášení
2024-02-21 14:33:32,xzdansk1,Q42,řádné přihlášení
2024-02-21 16:15:19,xzdansk1,Q42,odhlášení
2024-03-18 10:26:38,xkraus1,Q31,řádné přihlášení
2024-03-18 11:25:58,xkraus1,Q31,odhlášení
2024-03-23 12:12:05,xklekner,Q22,řádné přihlášení
2024-03-23 14:26:43,xklekner,Q22,odhlášení
2024-03-24 12:58:23,xmarek5,Q26,řádné přihlášení
2024-03-24 14:22:31,xmarek5,Q26,odhlášení
2024-03-24 14:08:46,xjakubec,Q26,řádné přihlášení
2024-03-24 15:23:55,xjakubec,Q26,odhlášení
2024-03-11 17:44:42,xstrilka,Q37,řádné přihlášení
2024-03-11 20:10:31,xstrilka,Q37,odhlášení
2024-03-14 09:45:55,xkoudelk,Q33,řádné přihlášení
2024-03-14 12:31:29,xkoudelk,Q33,odhlášení
2024-03-20 13:44:43,xmarek7,Q17,řádné přihlášení
2024-03-20 15:07:22,xmarek7,Q17,odhlášení
2024-02-22 13:05:37,xtravni7,Q27,řádné přihlášení
2024-02-22 15:05:34,xtravni7,Q27,odhlášení
2024-03-09 15:27:42,xharuda,Q14,řádné přihlášení
2024-03-09 16:32:41,xharuda,Q14,odhlášení
2024-03-06 12:02:35,xissakh,Q33,řádné přihlášení
2024-03-06 14:57:57,xissakh,Q33,odhlášení
2024-03-13 07:29:50,xklima6,Q02,řádné přihlášení
2024-03-13 08:54:36,xklima6,Q02,odhlášení
2024-03-20 12:43:02,xhoracek,Q26,řádné přihlášení
2024-03-20 15:32:24,xhoracek,Q26,odhlášení
2024-03-19 12:50:59,xtravni7,Q22,zadáno špatné heslo
2024-03-19 12:50:59,xtravni7,Q22,řádné přihlášení
2024-03-19 13:59:51,xtravni7,Q22,odhlášení
2024-03-09 13:09:47,xstrilka,Q07,řádné přihlášení
2024-03-09 14:25:54,xstrilka,Q07,odhlášení
2024-02-23 09:11:27,xnesrsta,Q37,řádné přihlášení
2024-02-23 09:17:03,xnesrsta,Q37,odhlášení
2024-02-21 09:36:45,xklima6,Q14,řádné přihlášení
2024-02-21 11:01:53,xklima6,Q14,odhlášení
2024-03-13 08:15:14,xtravni7,Q03,řádné přihlášení
2024-03-13 09:52:51,xtravni7,Q03,odhlášení
2024-03-26 08:26:17,xkoudelk,Q38,zadáno špatné heslo
2024-03-26 08:26:17,xkoudelk,Q38,řádné přihlášení
2024-03-26 10:34:06,xkoudelk,Q38,odhlášení
2024-02-25 13:08:19,xkaderk2,Q21,řádné přihlášení
2024-02-25 15:34:42,xkaderk2,Q21,odhlášení
2024-02-23 08:10:12,xklima6,Q03,řádné přihlášení
2024-02-23 09:31:48,xklima6,Q03,odhlášení
2024-02-23 16:26:14,xmarek7,Q38,řádné přihlášení
2024-02-23 18:55:16,xmarek7,Q38,odhlášení
2024-03-15 16:32:29,xfarlik,Q15,řádné přihlášení
2024-03-15 18:01:04,xfarlik,Q15,odhlášení
2024-02-23 12:24:09,xnesrsta,Q27,řádné přihlášení
2024-02-23 15:21:45,xnesrsta,Q27,odhlášení
2024-02-29 12:35:39,xulc,Q38,řádné přihlášení
2024-02-29 13:22:47,xulc,Q38,odhlášení
2024-03-14 15:04:55,xharuda,Q44,řádné přihlášení
2024-03-14 15:50:07,xharuda,Q44,odhlášení
2024-03-25 08:34:28,xkraus1,Q31,řádné přihlášení
2024-03-25 10:34:37,xkraus1,Q31,odhlášení
2024-02-23 12:52:22,xskacel,Q25,řádné přihlášení
2024-02-23 15:23:41,xskacel,Q25,odhlášení
2024-03-03 14:27:07,xriedl,Q34,řádné přihlášení
2024-03-03 15:43:48,xriedl,Q34,odhlášení
2024-02-27 12:11:27,xkuzel,Q31,zadáno špatné heslo
2024-02-27 12:11:27,xkuzel,Q31,řádné přihlášení
2024-02-27 15:01:43,xkuzel,Q31,odhlášení
2024-02-27 14:19:13,xfarlik,Q36,řádné přihlášení
2024-02-27 17:00:38,xfarlik,Q36,odhlášení
2024-03-22 12:49:22,xklekner,Q24,zadáno špatné heslo
2024-03-22 12:49:22,xklekner,Q24,řádné přihlášení
2024-03-22 13:06:23,xklekner,Q24,odhlášení
2024-03-02 17:34:01,xsultan1,Q26,řádné přihlášení
2024-03-02 18:50:09,xsultan1,Q26,odhlášení
2024-02-27 16:30:46,xjakubec,Q24,řádné přihlášení
2024-02-27 16:59:48,xjakubec,Q24,odhlášení
2024-03-07 11:51:59,xkoudelk,Q31,řádné přihlášení
2024-03-07 12:09:18,xkoudelk,Q31,odhlášení
2024-03-20 14:54:09,xalac,Q26,řádné přihlášení
2024-03-20 17:19:48,xalac,Q26,odhlášení
2024-02-29 08:28:38,xsultan1,Q03,řádné přihlášení
2024-02-29 11:16:14,xsultan1,Q03,odhlášení
2024-02-29 15:06:46,xharuda,Q04,řádné přihlášení
2024-02-29 16:25:12,xharuda,Q04,odhlášení
2024-02-23 12:34:25,xklima6,Q05,terminál
2024-02-23 12:34:25,xklima6,Q05,řádné přihlášení
2024-02-23 14:02:29,xklima6,Q05,odhlášení
2024-03-24 14:06:18,xmrakav1,Q38,řádné přihlášení
2024-03-24 15:40:28,xmrakav1,Q38,odhlášení
2024-02-27 08:18:46,xkoudelk,Q17,řádné přihlášení
2024-02-27 10:40:32,xkoudelk,Q17,odhlášení
2024-02-24 13:06:57,xsultan1,Q11,řádné přihlášení
2024-02-24 15:39:18,xsultan1,Q11,odhlášení
2024-03-17 14:20:22,xmarek7,Q37,řádné přihlášení
2024-03-17 15:21:48,xmarek7,Q37,odhlášení
2024-03-06 17:38:15,xsultan1,Q35,řádné přihlášení
2024-03-06 20:04:11,xsultan1,Q35,odhlášení
2024-03-24 17:53:37,xzdansk1,Q02,řádné přihlášení
2024-03-24 20:40:31,xzdansk1,Q02,odhlášení
2024-03-01 10:39:03,xgrim,Q44,řádné přihlášení
2024-03-01 13:07:02,xgrim,Q44,odhlášení
2024-03-21 08:08:57,xmarek7,Q37,řádné přihlášení
2024-03-21 09:35:42,xmarek7,Q37,odhlášení
2024-03-24 10:48:01,xmrakav1,Q38,řádné přihlášení
2024-03-24 12:53:15,xmrakav1,Q38,odhlášení
2024-03-19 16:52:24,xprokop1,Q06,řádné přihlášení
2024-03-19 17:36:10,xprokop1,Q06,odhlášení
2024-02-24 14:09:40,xmarek7,Q45,řádné přihlášení
2024-02-24 15:57:29,xmarek7,Q45,odhlášení
2024-02-24 08:50:20,xnesrsta,Q16,terminál
2024-02-24 08:50:20,xnesrsta,Q16,řádné přihlášení
2024-02-24 11:31:19,xnesrsta,Q16,odhlášení
2024-03-14 13:45:41,xvokoun,Q23,řádné přihlášení
2024-03-14 15:02:45,xvokoun,Q23,odhlášení
2024-02-21 16:52:23,xsultan1,Q08,terminál
2024-02-21 16:52:23,xsultan1,Q08,řádné přihlášení
2024-02-21 19:42:27,xsultan1,Q08,odhlášení
